5f323651e5de2f0d4b6ca1b835285cd56bf5094dd0d9d2c4ec4d40b45a7ab5a9,2323868200
6a13abec5c4d09e27511cb38be946e21ebd9710e08d452369ae6332dd9d6d3d3,2325105300
9588defb1cec06e52e77f0ab9ed4cf1519e27b881ddaa5f8b45fd1eb2aa99407,2328183800
3fe60ab743b379d9a5f8f04196d7c012ba6876d603a5ccba8f824bb42ebe098d,2516030100
67bfab11e8c2d5acef0e8d8696107d18593d20126f6795a08b4de032907db03a,2319251600
ee8b29ef1ff97580cb534725c4e437da7c1f51e56df0bc7347de2006da9fbd76,2403210000
311907ff71f5825c625c5da05fe35e1c72f32d3d96f6eaa073bb5d381fdbb0fb,2298469300
8101ef008d6e3495f8750d51e0cbcac235110f2cfd855edd51875e8a95a4ca2d,2346099400
dbfc1df5c73e699160fc2dccc943afb00fdcf53aeef2fd53faef8d22e25d6022,2308125800
e28441cd0b6dfd0278aeb4b197ad6c0729415b6833dd7c3641432cec09f0cba1,2319103300
8e2158220ee7d6b50e055098c05c8f4209a48e66319f899056c029214d31ba96,2340331400
f2c8a466e244361bbc80db0ce5ca838111028b2df954312564e8c23391370d19,2338500700
0b4e7ec7f466335ca89c50091a825cf29c42f079fe49eb0f012464585489c832,2328668100
d254ea916db74107e1db104f3c40b0a1c9565b7b42ec855cfc79cf5efc8fd3cc,2313207500
c7e44aa68c9ac1db8a122066aa54c3cfbdaeef1ff7023f2fe9562e3af7c114cf,2339305400
8b57b5e24778fef74c2cdba2e292b28fa9985170977072573a8095f7357897f7,2317406200
652210a8d123645ba7599249bb2d993f59e6df8686e0cc66866a6474cd8b4fc0,2314181300
82373bd896221b25664711dc8322682a3521c5357104f882d16e4984705e3f73,2330784900
308f0f81506fbd59cafc66fdf92c4436b242ffcac6727203f3a0c767bb018ff1,2321678400
f1864b46d083a0252559e7823018010dcc12dc0bad87417deab691e09df9495b,2337551900
1a4d7be42d302ec87753cab43e1a791a0503fb36cb4f49aca204105ab00c86da,2323916900
0c206ccc58a510f18c8ae93cf95fe543e7da1bfe642e726aee6eca19d65c3f50,2332488800
12a2b17017e04b6ecec059c414e614e401bddf94813b27adcf95c9de51a9f2c4,2315434900
5bf92704c4440bbb636d1e4accf4bb79329460417122bdb6a0568d41efa468ba,2412886300
01d9f2d54ff8ed95cf4e0910a9c7543d88b2f7886c78d3e1b30e387a38a82624,2372590000
2ae10ca8df9d2cf7ac7af8e7d6a54b5ee9a27beaa95b8d60ea8bd2c67b069436,2397216800
9773a4c3b584c701b1604d6422575ae43e9a0f388c9dddfc90be6266d2f4917e,2406133100
a20efe52a7c7063427c48245887fa82c6695de94c0ac166ca96f52ada3f1c1df,2380036800
643ceb35d54fb2bffd42fde876e8d6b3f9280a209c23202fd6cb2266dd4219f7,2317447300
3a90a1caf41fbe7b2a6abfad18ca01fadec86337227881978ebb4921a0123c14,2312478300
9d25776c5ecf9f3ff0e215ee44c9cc38f908c9fa332764dbcf7ea1dab3b37d73,2361613400
7969a4f5268e4bf1c8459f41e85b3523142578b65d8f184f24b4ea7cc67f0f45,2395402000
03f8d056ffd60ce745d5511be323850dc6d0abcb07b9e0b643d41ac61b0c70e3,2327777500
3898b7a7c7d7f4fe3583befb302717035261a153d6715beb3661b0b794f187b6,2345946500
1818d0e04b5763e93347b77a52b60b4151337877ef3f759a282f4d317ef3e325,2333597000
2af6dc4e13699313686152f3d4ad57417a9a4195d8ad53e27e576d7e6c94bab0,2356564400
2d42a7ce4201d7fa0eecaf1ee8a163a1e288bdab22f0acecdcfe3632a48c9e6e,2340361200
c2548e9bd4e893493735d64f74ff89e65f897c4927649b7abc7cba2320ab1809,2333083200
2cb0265bede47184af086b45b32d2d27afeebbdbf31134d60ba75d7f7604daf3,2342981200
baae8bd6c0491cdf2ded585cdf37edce6b5628047fb2797d186aee4ea8ecc2ff,2314852500
eef0a0c7692575824e61b6be27a0b3d6fa5facaacb27fcc0e1ec6602c59fcab5,2349420200
76630fbbe422ab12cce407ff31b6cd3c0ee6cd6f0260c7d3eed7ee4b0f78eed6,2318283600
